dyad_id,Category_Actors,Category_Goal,Category_Phases,global_category
714,['International and Regional Actors'],['Unspecified'],nego_implement,[18]
714,['International and Regional Actors'],['Unspecified'],nego_implement,[18]
714,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
714,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
714,['Non-Mediated'],['Political Power and Governance'],nego,[62]
714,['Non-Mediated'],['Political Power and Governance'],nego_implement,[68]
714,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
714,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
714,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
718,['Non-Mediated'],"['Political Power and Governance', 'External Involvement and Military Presence']",nego,"[62, 65]"
718,['Non-Mediated'],['External Involvement and Military Presence'],nego_implement,[71]
719,['International and Regional Actors'],['Unspecified'],nego,[12]
719,['International and Regional Actors'],['Unspecified'],nego,[12]
719,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
719,['International and Regional Actors'],['Unspecified'],nego,[12]
719,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
721,['Non-Mediated'],['Political Power and Governance'],nego,[62]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
721,['International and Regional Actors'],['Unspecified'],prenego,[6]
721,['Non-Mediated'],['Unspecified'],nego,[66]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
721,['International and Regional Actors'],"['Political Power and Governance', 'Unspecified']",nego,"[8, 12]"
721,['International and Regional Actors'],"['Political Power and Governance', 'Unspecified']",nego,"[8, 12]"
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],"['Political Power and Governance', 'Unspecified']",nego,"[8, 12]"
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],"['Political Power and Governance', 'Unspecified']",nego,"[8, 12]"
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
721,['International and Regional Actors'],['Unspecified'],nego,[12]
722,['International and Regional Actors'],['Unspecified'],prenego,[6]
722,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
722,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'External Involvement and Military Presence']",nego,"[7, 11, 43, 47]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego_implement,"[13, 49]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
722,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 44]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 44]"
722,"['International and Regional Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[8, 10, 44, 46]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
722,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
722,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Political Power and Governance'],nego,[62]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
722,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
722,['Non-Mediated'],['Political Power and Governance'],nego,[62]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
722,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
722,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
722,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['International and Regional Actors'],['Unspecified'],nego,[12]
722,['International and Regional Actors'],['Unspecified'],nego,[12]
722,['Non-Mediated'],['Unspecified'],nego,[66]
722,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
722,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
722,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
722,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
722,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
722,['Non-Mediated'],['Drop'],nego_implement,[]
722,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego_implement,[13]
722,['International and Regional Actors'],['Cessation of Hostilities and Security'],[],[]
722,['International and Regional Actors'],['Cessation of Hostilities and Security'],prenego,[1]
722,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego_implement,[13]
722,['International and Regional Actors'],['Cessation of Hostilities and Security'],[],[]
744,['International and Regional Actors'],['Unspecified'],prenego,[6]
744,['International and Regional Actors'],['Unspecified'],prenego,[6]
744,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[7, 9]"
744,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[7, 9, 43, 45]"
744,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
744,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
745,['International and Regional Actors'],['Unspecified'],nego,[12]
745,['International and Regional Actors'],['Unspecified'],nego,[12]
745,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[7, 9, 43, 45]"
745,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
745,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
746,['International and Regional Actors'],['Unspecified'],prenego,[6]
